STARTING!
Min num runs: [50]
Min runs duration (seconds): [1]
Max runs duration (seconds): [150]
Inter-run delay (seconds): [-1]
Num threads: [4]
Benchmark name: []
Output prefix: []
Min warmup runs: [1]
Min warmup runs duration (seconds): [0.5]
Graph: [output_graph.tflite]
Input layers: []
Input shapes: []
Input value ranges: []
Use nnapi : [0]
Use legacy nnapi : [0]
Use gpu : [0]
Allow lower precision in gpu : [1]
Allow fp16 : [0]
Require full delegation : [0]
Enable op profiling: [1]
Max profiling buffer entries: [1024]
Loaded model output_graph.tflite
resolved reporter
Initialized session in 5.983ms
[Init Phase] - Memory usage: max resident set size = 0.78125 MB, total malloc-ed size = 0.994659 MB
Running benchmark for at least 1 iterations and at least 0.5 seconds but terminate if exceeding 150 seconds.
count=1 curr=883540

Running benchmark for at least 50 iterations and at least 1 seconds but terminate if exceeding 150 seconds.
count=50 first=851650 curr=851908 min=850165 max=865046 avg=853083 std=2215

[Overall] - Memory usage: max resident set size = 46.7188 MB, total malloc-ed size = 0.825554 MB
Average inference timings in us: Warmup: 883540, Init: 5983, no stats: 853083
============================== Run Order ==============================
	             [node type]	          [start]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	           STRIDED_SLICE	          188.860	    0.012	    0.012	  0.001%	 22.151%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_5]:16
	           STRIDED_SLICE	          188.874	    0.011	    0.011	  0.001%	 22.152%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_6]:17
	           STRIDED_SLICE	          188.886	    0.011	    0.012	  0.001%	 22.154%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_7]:18
	           STRIDED_SLICE	          188.899	    0.011	    0.011	  0.001%	 22.155%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_8]:19
	           STRIDED_SLICE	          188.912	    0.012	    0.012	  0.001%	 22.156%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_9]:20
	           STRIDED_SLICE	          188.925	    0.011	    0.012	  0.001%	 22.158%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_10]:21
	           STRIDED_SLICE	          188.938	    0.011	    0.012	  0.001%	 22.159%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_11]:22
	           STRIDED_SLICE	          188.951	    0.011	    0.011	  0.001%	 22.160%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_12]:23
	           STRIDED_SLICE	          188.964	    0.011	    0.012	  0.001%	 22.162%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_13]:24
	           STRIDED_SLICE	          188.977	    0.011	    0.011	  0.001%	 22.163%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_14]:25
	           STRIDED_SLICE	          188.989	    0.012	    0.012	  0.001%	 22.164%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/strided_slice_15]:26
	           CONCATENATION	          189.002	    0.025	    0.023	  0.003%	 22.167%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat]:27
	         FULLY_CONNECTED	          189.027	   36.256	   36.312	  4.258%	 26.425%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd]:28
	                   SPLIT	          225.344	    0.025	    0.027	  0.003%	 26.428%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split:3]:29
	                LOGISTIC	          225.372	    0.070	    0.073	  0.009%	 26.437%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid]:30
	                     MUL	          225.446	    0.015	    0.015	  0.002%	 26.439%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul]:31
	                LOGISTIC	          225.462	    0.067	    0.069	  0.008%	 26.447%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_1]:32
	                    TANH	          225.532	    0.063	    0.064	  0.008%	 26.454%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh]:33
	                     MUL	          225.598	    0.011	    0.010	  0.001%	 26.456%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_1]:34
	                     ADD	          225.609	    0.013	    0.013	  0.001%	 26.457%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_1]:35
	                LOGISTIC	          225.623	    0.067	    0.069	  0.008%	 26.465%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_2]:36
	                    TANH	          225.693	    0.062	    0.062	  0.007%	 26.472%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_1]:37
	                     MUL	          225.756	    0.009	    0.010	  0.001%	 26.473%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_2]:38
	           CONCATENATION	          225.767	    0.018	    0.019	  0.002%	 26.476%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_1]:39
	         FULLY_CONNECTED	          225.788	   36.235	   36.304	  4.257%	 30.733%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd_1]:40
	                   SPLIT	          262.097	    0.029	    0.025	  0.003%	 30.736%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_1:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_1:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_1:3]:41
	                LOGISTIC	          262.124	    0.071	    0.071	  0.008%	 30.744%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_3]:42
	                     MUL	          262.196	    0.017	    0.015	  0.002%	 30.746%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_3]:43
	                LOGISTIC	          262.213	    0.067	    0.067	  0.008%	 30.754%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_4]:44
	                    TANH	          262.281	    0.063	    0.066	  0.008%	 30.762%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_2]:45
	                     MUL	          262.349	    0.010	    0.010	  0.001%	 30.763%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_4]:46
	                     ADD	          262.360	    0.012	    0.012	  0.001%	 30.764%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_3]:47
	                LOGISTIC	          262.374	    0.068	    0.069	  0.008%	 30.772%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_5]:48
	                    TANH	          262.443	    0.062	    0.062	  0.007%	 30.780%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_3]:49
	                     MUL	          262.506	    0.010	    0.010	  0.001%	 30.781%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_5]:50
	           CONCATENATION	          262.517	    0.018	    0.019	  0.002%	 30.783%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_2]:51
	         FULLY_CONNECTED	          262.538	   36.592	   36.290	  4.256%	 35.039%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd_2]:52
	                   SPLIT	          298.832	    0.026	    0.026	  0.003%	 35.042%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_2:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_2:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_2:3]:53
	                LOGISTIC	          298.859	    0.120	    0.073	  0.009%	 35.050%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_6]:54
	                     MUL	          298.934	    0.016	    0.015	  0.002%	 35.052%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_6]:55
	                LOGISTIC	          298.950	    0.067	    0.067	  0.008%	 35.060%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_7]:56
	                    TANH	          299.019	    0.063	    0.066	  0.008%	 35.068%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_4]:57
	                     MUL	          299.086	    0.010	    0.010	  0.001%	 35.069%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_7]:58
	                     ADD	          299.097	    0.012	    0.012	  0.001%	 35.070%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_5]:59
	                LOGISTIC	          299.111	    0.070	    0.070	  0.008%	 35.078%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_8]:60
	                    TANH	          299.182	    0.061	    0.061	  0.007%	 35.085%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_5]:61
	                     MUL	          299.245	    0.009	    0.010	  0.001%	 35.087%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_8]:62
	           CONCATENATION	          299.257	    0.019	    0.019	  0.002%	 35.089%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_3]:63
	         FULLY_CONNECTED	          299.277	   36.163	   36.303	  4.257%	 39.346%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd_3]:64
	                   SPLIT	          335.584	    0.026	    0.025	  0.003%	 39.349%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_3, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_3:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_3:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_3:3]:65
	                LOGISTIC	          335.611	    0.071	    0.071	  0.008%	 39.357%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_9]:66
	                     MUL	          335.683	    0.016	    0.017	  0.002%	 39.359%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_9]:67
	                LOGISTIC	          335.702	    0.067	    0.067	  0.008%	 39.367%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_10]:68
	                    TANH	          335.771	    0.064	    0.064	  0.008%	 39.375%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_6]:69
	                     MUL	          335.836	    0.009	    0.010	  0.001%	 39.376%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_10]:70
	                     ADD	          335.847	    0.012	    0.012	  0.001%	 39.377%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_7]:71
	                LOGISTIC	          335.860	    0.068	    0.070	  0.008%	 39.385%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_11]:72
	                    TANH	          335.931	    0.061	    0.061	  0.007%	 39.393%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_7]:73
	                     MUL	          335.994	    0.009	    0.011	  0.001%	 39.394%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_11]:74
	           CONCATENATION	          336.006	    0.019	    0.019	  0.002%	 39.396%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_4]:75
	         FULLY_CONNECTED	          336.026	   36.345	   36.276	  4.254%	 43.650%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd_4]:76
	                   SPLIT	          372.307	    0.025	    0.025	  0.003%	 43.653%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_4, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_4:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_4:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_4:3]:77
	                LOGISTIC	          372.334	    0.073	    0.074	  0.009%	 43.662%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_12]:78
	                     MUL	          372.409	    0.016	    0.016	  0.002%	 43.664%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_12]:79
	                LOGISTIC	          372.427	    0.068	    0.069	  0.008%	 43.672%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_13]:80
	                    TANH	          372.497	    0.063	    0.064	  0.008%	 43.679%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_8]:81
	                     MUL	          372.562	    0.009	    0.011	  0.001%	 43.680%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_13]:82
	                     ADD	          372.574	    0.012	    0.012	  0.001%	 43.682%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_9]:83
	                LOGISTIC	          372.587	    0.068	    0.073	  0.009%	 43.690%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_14]:84
	                    TANH	          372.661	    0.062	    0.070	  0.008%	 43.699%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_9]:85
	                     MUL	          372.732	    0.010	    0.009	  0.001%	 43.700%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_14]:86
	           CONCATENATION	          372.743	    0.019	    0.019	  0.002%	 43.702%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_5]:87
	         FULLY_CONNECTED	          372.763	   36.177	   36.224	  4.248%	 47.950%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd_5]:88
	                   SPLIT	          408.992	    0.025	    0.026	  0.003%	 47.953%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_5, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_5:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_5:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_5:3]:89
	                LOGISTIC	          409.019	    0.070	    0.072	  0.008%	 47.961%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_15]:90
	                     MUL	          409.093	    0.016	    0.016	  0.002%	 47.963%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_15]:91
	                LOGISTIC	          409.110	    0.067	    0.067	  0.008%	 47.971%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_16]:92
	                    TANH	          409.178	    0.064	    0.064	  0.008%	 47.978%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_10]:93
	                     MUL	          409.244	    0.010	    0.010	  0.001%	 47.980%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_16]:94
	                     ADD	          409.255	    0.012	    0.012	  0.001%	 47.981%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_11]:95
	                LOGISTIC	          409.269	    0.068	    0.070	  0.008%	 47.989%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_17]:96
	                    TANH	          409.340	    0.062	    0.063	  0.007%	 47.997%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_11]:97
	                     MUL	          409.404	    0.009	    0.009	  0.001%	 47.998%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_17]:98
	           CONCATENATION	          409.415	    0.018	    0.018	  0.002%	 48.000%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_6]:99
	         FULLY_CONNECTED	          409.435	   36.207	   36.266	  4.253%	 52.253%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd_6]:100
	                   SPLIT	          445.706	    0.025	    0.025	  0.003%	 52.256%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_6, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_6:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_6:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_6:3]:101
	                LOGISTIC	          445.732	    0.070	    0.072	  0.008%	 52.264%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_18]:102
	                     MUL	          445.806	    0.015	    0.015	  0.002%	 52.266%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_18]:103
	                LOGISTIC	          445.822	    0.067	    0.069	  0.008%	 52.274%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_19]:104
	                    TANH	          445.892	    0.064	    0.064	  0.008%	 52.282%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_12]:105
	                     MUL	          445.958	    0.009	    0.010	  0.001%	 52.283%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_19]:106
	                     ADD	          445.969	    0.011	    0.012	  0.001%	 52.284%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_13]:107
	                LOGISTIC	          445.982	    0.069	    0.069	  0.008%	 52.292%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_20]:108
	                    TANH	          446.052	    0.061	    0.061	  0.007%	 52.299%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_13]:109
	                     MUL	          446.115	    0.009	    0.010	  0.001%	 52.300%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_20]:110
	           CONCATENATION	          446.126	    0.018	    0.018	  0.002%	 52.303%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_7]:111
	         FULLY_CONNECTED	          446.146	   36.214	   36.292	  4.256%	 56.558%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/BiasAdd_7]:112
	                   SPLIT	          482.443	    0.025	    0.025	  0.003%	 56.561%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_7, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_7:1, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_7:2, cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/split_7:3]:113
	                LOGISTIC	          482.469	    0.072	    0.073	  0.009%	 56.570%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_21]:114
	                     MUL	          482.543	    0.015	    0.015	  0.002%	 56.572%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_21]:115
	                LOGISTIC	          482.560	    0.067	    0.067	  0.008%	 56.580%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_22]:116
	                    TANH	          482.629	    0.066	    0.063	  0.007%	 56.587%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_14]:117
	                     MUL	          482.693	    0.010	    0.010	  0.001%	 56.588%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_22]:118
	                     ADD	          482.704	    0.012	    0.012	  0.001%	 56.590%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/add_15]:119
	                LOGISTIC	          482.718	    0.069	    0.070	  0.008%	 56.598%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Sigmoid_23]:120
	                    TANH	          482.789	    0.061	    0.061	  0.007%	 56.605%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/Tanh_15]:121
	                     MUL	          482.851	    0.010	    0.010	  0.001%	 56.606%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/mul_23]:122
	           CONCATENATION	          482.863	    0.019	    0.020	  0.002%	 56.608%	     0.000	        0	[cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/concat_8]:123
